,personal,household,care_hh,care_nonhh,work_act,education_act,consume,prof_care,household_service,government,eating,leisure,sports,religious,volunteer,telephone,travel,sleep,work_per_week,wage,year,education,sex,metropolitan,age,partner,child_num
143649,435,105,0,0,585,0,0,0,0,0,51,90,90,0,0,0,84,0.0,45,27.7777777778,2013,39,1,1,66,1,0
143656,548,63,0,0,465,0,13,16,0,0,20,110,0,0,0,70,135,0.0,44,13.4545454545,2013,43,2,1,37,3,0
143657,480,80,80,0,490,0,0,0,0,0,60,120,60,0,0,0,70,0.0,40,15.375,2013,40,1,1,30,1,2
143658,535,45,0,0,445,0,5,0,0,0,65,210,40,0,0,0,95,0.0,40,58.173,2013,43,2,1,52,1,1
143659,595,0,0,0,475,0,2,0,0,0,20,190,90,0,0,0,68,0.0,40,15.3845,2013,43,2,1,32,3,0
143670,510,60,0,0,720,0,0,0,0,0,30,0,0,0,0,0,120,0.0,60,16.6666666667,2013,40,1,2,55,1,3
143680,420,30,0,0,660,0,0,0,0,0,30,210,0,0,0,0,90,0.0,35,12.0,2013,39,1,1,68,3,0
143687,550,235,20,0,35,0,60,0,0,0,60,370,0,0,0,15,95,0.0,45,26.4955555556,2013,46,2,2,36,3,1
143697,540,0,85,10,440,0,0,0,0,0,45,120,0,0,0,60,140,0.0,50,57.6922,2013,45,2,1,41,1,2
143706,620,135,0,0,45,0,100,0,0,0,190,310,0,0,0,0,40,0.0,50,57.6922,2013,44,1,1,50,1,2
143714,440,43,30,0,532,0,0,0,0,0,50,90,0,0,0,0,30,0.0,60,48.0768333333,2013,44,1,1,50,1,2
143717,510,40,135,0,545,0,0,0,0,0,30,90,0,0,0,0,90,0.0,40,41.346,2013,43,2,1,34,1,2
143720,538,2,0,0,600,0,15,0,0,0,85,80,0,0,0,0,120,0.0,50,15.0,2013,40,2,2,45,2,0
143722,540,5,86,0,490,0,30,0,0,0,30,62,0,0,0,0,197,0.0,40,15.0,2013,38,2,1,66,1,1
143725,515,40,0,0,405,0,0,0,0,0,140,170,0,0,0,0,170,0.0,38,18.7244736842,2013,42,2,1,54,2,0
143727,550,135,0,0,456,0,5,0,0,0,40,105,35,0,0,15,99,0.0,40,20.0,2013,42,2,1,59,1,0
143728,600,150,0,0,90,0,300,0,0,0,30,180,0,0,0,0,90,0.0,40,24.03825,2013,44,2,1,48,1,2
143739,506,25,0,0,466,0,0,0,0,0,65,265,0,0,0,0,113,0.0,45,42.2222222222,2013,43,1,1,61,1,0
143740,450,185,0,0,470,0,0,20,0,0,50,225,0,0,0,0,40,0.0,40,38.4615,2013,39,1,1,61,1,0
143741,715,300,0,0,40,0,0,0,0,0,75,120,180,0,0,0,10,0.0,42,39.0476190476,2013,46,1,1,53,3,0
143743,435,15,0,0,680,0,0,0,0,0,30,155,0,35,0,0,60,0.0,40,11.45,2013,39,2,1,66,3,0
143745,650,120,0,2,1,0,140,0,0,0,60,76,0,0,60,30,301,0.0,43,17.8890697674,2013,44,2,2,45,3,0
143749,510,60,0,30,480,0,5,0,0,0,45,235,15,0,0,0,60,0.0,40,25.0,2013,39,1,1,64,3,0
143751,460,95,90,0,605,0,0,0,0,0,20,90,45,0,0,0,35,0.0,50,28.846,2013,44,2,1,46,3,2
143754,480,75,0,0,570,0,0,0,0,0,75,180,0,0,0,0,60,0.0,40,36.0575,2013,44,1,1,45,1,2
143755,386,0,0,0,654,0,20,0,0,0,90,75,0,0,0,0,215,0.0,70,41.2087142857,2013,40,1,1,56,1,1
143759,475,130,0,0,510,0,35,0,0,0,55,165,0,0,0,0,70,0.0,40,26.923,2013,42,1,1,60,1,0
143765,490,0,0,0,680,0,0,0,0,0,30,150,0,0,0,0,90,0.0,50,17.5384,2013,42,1,1,33,1,1
143782,630,90,0,0,510,0,0,0,0,0,30,0,0,0,0,0,120,0.0,40,10.0,2013,34,1,1,53,1,2
143783,424,16,0,0,655,0,0,0,0,0,65,195,45,0,0,0,40,0.0,52,36.9821153846,2013,40,1,1,54,1,0
143796,400,60,0,0,480,0,0,3,0,0,15,415,0,0,0,0,32,0.0,40,10.25,2013,39,2,2,54,1,0
143801,510,0,0,0,480,0,0,0,0,0,60,270,0,0,0,0,120,0.0,40,10.9,2013,40,2,1,48,3,1
143803,500,41,60,0,464,0,30,0,0,0,45,140,50,0,0,0,110,0.0,40,32.69225,2013,39,2,1,53,3,1
143805,542,60,12,0,507,0,0,0,0,0,0,136,0,0,132,0,51,0.0,56,5.31428571429,2013,40,2,2,32,3,2
143807,513,75,0,0,513,0,0,0,0,0,75,250,0,0,0,0,14,0.0,40,33.57,2013,39,1,2,57,1,1
143809,480,133,0,0,688,0,0,0,0,0,90,45,0,0,0,0,4,0.0,50,25.6,2013,42,2,2,49,1,0
143814,530,0,0,0,35,0,0,0,0,0,30,635,180,0,10,0,20,0.0,47,61.3746808511,2013,43,1,1,56,1,0
143818,390,105,0,0,475,0,45,0,0,0,85,168,30,0,0,0,142,0.0,40,34.61525,2013,43,1,1,28,3,0
143831,570,100,0,0,40,0,60,0,0,0,90,560,0,0,0,0,20,0.0,40,47.596,2013,44,1,1,42,1,2
143837,508,12,0,0,540,0,0,0,0,0,30,225,0,0,0,0,125,0.0,40,37.5,2013,43,1,1,35,3,0
143839,565,75,60,0,45,0,0,0,0,0,180,285,0,155,0,0,75,0.0,50,32.69,2013,43,1,1,36,1,1
143841,435,10,0,0,525,0,0,30,0,5,50,175,70,0,0,40,40,0.0,60,38.4615,2013,45,1,1,42,1,2
143847,515,15,0,0,495,0,5,0,0,0,78,70,30,0,0,0,232,0.0,65,36.9230769231,2013,40,1,1,32,1,0
143849,450,36,0,0,490,0,0,0,0,0,60,394,0,0,0,0,10,0.0,39,10.9615384615,2013,39,2,1,62,3,0
143853,680,1,0,4,467,0,0,0,0,0,45,146,0,0,0,45,52,0.0,40,13.0,2013,39,1,1,54,3,0
143854,575,55,100,0,445,0,0,0,0,0,55,115,0,0,0,0,95,0.0,40,20.19225,2013,43,2,1,36,1,1
143855,514,85,146,0,120,0,85,0,0,0,90,170,0,0,0,0,140,0.0,40,60.096,2013,43,1,1,35,1,2
143861,600,130,0,0,65,0,20,0,25,0,10,219,240,0,0,20,111,0.0,37,31.1848648649,2013,44,2,1,59,1,0
143863,480,20,0,0,495,0,0,0,0,0,55,15,245,0,0,0,130,0.0,45,32.0511111111,2013,40,1,1,33,1,1
143869,470,0,53,0,720,0,0,0,0,0,50,80,27,0,0,0,40,0.0,40,32.3075,2013,42,2,1,38,1,2
143870,535,205,36,0,479,0,65,0,0,0,30,0,0,0,0,0,90,0.0,40,11.0,2013,42,2,1,26,1,1
143873,620,206,0,0,380,0,3,0,52,0,20,70,0,0,0,5,84,0.0,40,18.0,2013,43,2,1,59,3,0
143878,545,185,0,0,545,0,0,0,0,0,10,120,0,0,0,0,35,0.0,45,31.6237777778,2013,43,2,1,61,3,0
143883,315,165,0,30,495,0,60,0,0,0,75,30,0,60,0,0,140,0.0,38,14.4,2013,35,2,1,58,3,0
143887,540,120,0,0,330,0,90,0,0,0,60,210,0,0,0,0,90,0.0,39,44.3784615385,2013,46,1,1,50,1,0
143889,673,0,0,0,525,0,0,0,0,0,15,80,0,90,0,0,52,0.0,40,26.44225,2013,40,1,1,43,3,2
143896,480,0,30,0,150,0,5,0,0,0,40,415,120,0,0,0,200,0.0,35,36.8131428571,2013,39,1,1,51,1,2
143908,360,0,0,0,700,0,0,0,0,0,120,150,0,0,0,0,110,0.0,50,57.6922,2013,40,1,1,41,1,0
143912,453,192,0,0,455,0,0,0,0,0,52,183,85,0,0,0,20,0.0,40,7.25,2013,34,1,1,32,1,3
143913,470,0,0,10,350,0,0,0,0,0,30,390,0,40,0,0,150,0.0,53,15.0943396226,2013,40,1,1,34,3,0
143916,516,30,0,0,718,0,0,0,0,0,10,90,60,0,0,0,16,0.0,65,15.3846153846,2013,39,1,1,38,3,0
143920,480,0,0,0,690,0,0,0,0,0,60,60,60,0,0,0,60,0.0,55,36.0138181818,2013,44,2,1,62,1,0
143921,895,0,0,0,440,0,0,0,0,0,0,20,0,0,0,0,15,0.0,40,12.0,2013,36,1,1,66,1,1
143925,546,65,0,0,525,0,0,0,0,0,30,240,0,0,0,0,34,0.0,40,16.0,2013,40,1,2,50,3,0
143928,300,0,0,0,555,0,6,0,0,0,20,488,0,0,0,0,71,0.0,40,11.53825,2013,43,1,1,32,3,0
143933,500,135,0,0,675,0,0,0,0,0,10,15,20,0,0,0,85,0.0,45,38.4444444444,2013,39,1,2,51,1,0
143934,490,90,90,0,480,0,0,0,0,0,135,110,0,0,0,0,45,0.0,47,19.59,2013,33,1,2,43,1,2
143941,840,0,0,0,470,0,0,0,0,0,105,0,0,0,0,0,25,0.0,40,20.19225,2013,40,1,1,48,1,1
143946,442,15,0,1,480,0,20,35,0,0,45,225,0,0,0,45,132,0.0,40,8.0,2013,39,2,2,20,3,1
143950,780,0,113,0,372,0,0,0,0,0,0,157,0,0,0,0,18,0.0,40,7.5,2013,37,1,1,18,3,5
143955,538,60,111,20,279,0,0,0,0,0,90,243,0,0,0,0,98,0.0,41,19.6997560976,2013,40,2,1,32,1,1
143962,445,90,0,0,565,0,5,0,0,0,60,105,65,20,0,0,85,0.0,45,42.7348888889,2013,44,1,1,48,1,0
143964,395,75,120,0,630,0,0,0,0,0,30,90,0,0,0,0,100,0.0,65,26.9230769231,2013,41,1,1,42,1,2
143966,388,25,40,0,285,0,20,0,0,0,30,570,0,0,0,0,72,0.0,50,34.6,2013,43,1,1,40,1,1
143970,695,172,0,0,60,0,185,0,0,0,20,136,0,0,0,60,112,0.0,40,58.65,2013,44,2,1,53,3,1
143974,495,0,0,0,795,0,0,0,0,0,0,150,0,0,0,0,0,0.0,60,19.2306666667,2013,40,1,1,57,3,2
143979,650,15,0,0,300,0,10,0,0,0,5,425,0,0,0,0,35,0.0,60,6.66666666667,2013,42,1,1,25,3,0
143981,545,30,0,0,610,0,0,0,0,0,20,140,30,0,0,0,50,0.0,50,12.0,2013,35,2,1,47,3,1
143982,551,0,0,0,570,0,5,0,0,0,45,192,0,0,0,0,77,0.0,60,7.77766666667,2013,39,1,1,20,3,2
143983,520,30,105,0,495,0,0,0,0,0,125,125,0,0,0,0,40,0.0,35,14.56,2013,40,2,1,34,1,2
143989,490,0,25,0,785,0,0,10,0,0,25,0,0,0,0,0,105,0.0,50,55.0,2013,43,1,1,40,1,2
143993,365,20,40,0,455,0,0,0,0,0,120,120,70,0,90,0,160,0.0,40,18.75,2013,43,1,1,43,1,1
143995,555,65,0,0,485,0,0,0,0,0,30,190,0,0,0,0,115,0.0,40,33.65375,2013,43,1,1,44,1,0
144002,435,40,0,0,490,0,0,0,0,0,105,310,0,0,0,0,40,0.0,40,9.61525,2013,44,1,1,61,1,0
144014,602,0,0,0,538,0,0,0,0,0,175,75,0,0,0,0,50,0.0,45,17.094,2013,39,1,2,56,1,0
144028,510,30,0,0,260,0,55,150,0,0,30,75,0,0,0,0,330,0.0,44,21.8529545455,2013,43,1,1,33,1,0
144035,695,10,0,0,485,0,0,0,0,0,0,230,0,0,0,0,20,0.0,55,13.986,2013,36,1,1,16,3,3
144036,480,25,0,0,525,0,0,0,0,0,20,155,60,0,0,0,115,0.0,45,11.1111111111,2013,40,2,1,29,3,0
144050,485,30,0,0,480,0,30,0,0,0,75,215,0,0,0,30,95,0.0,40,18.0,2013,43,1,1,60,3,0
144055,600,30,0,0,420,0,0,0,0,0,150,80,0,0,0,0,160,0.0,35,8.5,2013,39,2,1,24,3,2
144056,410,0,12,0,420,0,25,0,0,0,184,290,0,0,0,0,99,0.0,50,53.84,2013,43,1,1,54,1,3
144060,450,0,0,0,510,0,0,0,0,0,40,390,0,0,0,0,50,0.0,40,19.61525,2013,40,1,1,43,3,0
144064,420,0,0,0,892,0,5,0,0,0,15,0,0,0,0,0,108,0.0,50,9.6152,2013,43,1,1,28,3,0
144068,330,160,15,0,505,0,50,0,0,0,105,204,0,0,0,0,71,0.0,40,10.0425,2013,39,2,1,61,1,0
144070,405,70,0,0,675,0,0,0,120,0,20,60,0,0,0,0,90,0.0,50,49.862,2013,43,1,1,61,1,0
144078,450,0,0,0,465,0,5,0,0,0,10,335,0,0,0,0,55,0.0,40,72.11525,2013,39,1,1,56,3,0
144079,515,30,0,0,515,0,0,0,0,0,90,50,160,0,0,0,80,0.0,40,52.8845,2013,43,1,1,33,1,0
144085,630,40,0,0,586,0,0,0,0,0,41,125,0,0,0,0,18,0.0,45,8.23333333333,2013,43,2,1,23,3,0
144086,360,0,0,0,465,0,0,0,0,0,45,0,0,0,0,0,120,0.0,110,10.3386363636,2013,37,1,2,48,3,2
144090,615,60,0,0,460,0,0,0,0,0,60,160,20,0,0,0,65,0.0,40,37.5,2013,43,1,1,36,1,0
144092,460,0,0,0,690,0,0,0,0,0,120,105,0,0,0,0,65,0.0,60,0.064,2013,39,1,1,53,1,0
144100,520,30,0,0,515,0,0,0,0,0,30,295,0,0,0,30,20,0.0,40,12.75,2013,39,1,1,61,3,0
144102,645,0,0,0,495,240,0,0,0,0,30,0,0,0,0,0,30,0.0,45,34.188,2013,40,2,1,29,2,2
144103,602,90,0,0,567,0,0,0,0,0,30,35,0,0,0,0,116,0.0,40,10.0,2013,42,2,1,44,3,1
144109,445,15,0,0,15,0,30,0,0,160,45,210,0,0,30,40,450,0.0,42,18.4285714286,2013,43,2,1,45,3,0
144111,325,30,140,0,480,0,0,0,0,0,90,225,30,0,0,0,120,0.0,40,36.0575,2013,43,1,1,38,1,1
144115,465,50,0,0,495,0,0,0,0,0,60,340,0,0,0,0,30,0.0,43,21.023255814,2013,39,1,1,44,1,0
144126,698,35,0,15,230,0,60,0,0,0,25,310,0,0,0,0,67,0.0,52,18.4909615385,2013,39,1,1,50,3,0
144131,440,0,150,0,540,0,0,0,0,0,10,60,20,0,0,0,220,0.0,45,28.8888888889,2013,43,2,1,42,1,3
144136,490,65,115,0,500,0,0,0,0,0,85,105,0,0,0,0,80,0.0,40,32.0,2013,43,1,1,32,1,2
144142,565,71,0,0,525,0,0,0,0,0,65,109,0,0,0,0,105,0.0,37,7.09459459459,2013,39,2,1,51,3,0
144146,580,0,0,0,290,0,120,0,0,0,30,360,0,0,0,0,60,0.0,40,10.0,2013,39,2,1,23,1,2
144150,315,35,0,0,675,0,0,0,0,0,15,200,0,0,0,0,135,0.0,62,42.1835483871,2013,44,1,1,51,1,1
144151,480,10,50,0,575,0,0,0,0,0,85,170,15,0,0,0,20,0.0,60,13.141,2013,43,1,1,39,1,1
144154,645,45,0,0,675,0,0,0,0,0,15,0,0,0,0,0,60,0.0,42,15.4761904762,2013,42,2,2,26,3,1
144156,420,90,0,0,600,0,0,0,0,0,60,0,0,0,0,0,120,0.0,40,21.6345,2013,42,2,1,60,3,0
144162,215,110,0,0,440,0,8,0,0,0,65,552,0,0,0,0,50,0.0,40,17.5,2013,43,1,1,47,1,1
144174,695,128,15,0,210,0,0,0,0,0,25,110,0,0,0,0,150,0.0,40,8.1,2013,39,2,1,43,3,1
144182,560,174,90,0,60,0,5,0,0,0,150,270,60,0,0,0,71,0.0,70,41.2087142857,2013,46,1,1,37,1,3
144186,595,45,0,0,510,0,35,0,0,0,20,75,0,0,0,75,85,0.0,60,20.8333333333,2013,39,1,2,38,3,2
144191,695,15,0,5,75,0,0,0,0,0,75,390,0,65,65,0,55,0.0,38,12.6315789474,2013,44,1,2,55,1,3
144206,480,0,0,0,465,30,0,0,0,0,60,375,0,0,0,0,30,0.0,36,9.0,2013,39,2,1,36,3,0
144208,405,220,105,0,600,0,10,0,0,0,45,0,0,0,0,0,55,0.0,45,42.7348888889,2013,43,2,2,39,1,2
144209,510,90,0,0,390,0,120,0,0,0,80,90,0,0,0,0,160,0.0,50,19.2306,2013,41,1,2,53,3,0
144210,540,10,0,0,565,0,0,0,0,0,60,85,0,0,0,0,180,0.0,40,30.0,2013,39,2,1,64,1,0
144211,565,95,0,0,545,0,0,0,0,0,15,170,0,0,0,0,50,0.0,40,30.6975,2013,39,1,1,44,1,2
144214,600,100,0,0,463,0,0,0,0,0,100,130,0,0,0,0,47,0.0,40,9.25,2013,39,2,1,51,1,0
144217,240,90,140,0,676,0,2,0,15,0,40,120,0,0,0,0,57,0.0,45,25.2135555556,2013,39,2,1,33,1,1
144220,480,370,0,0,493,0,10,0,0,0,15,60,0,0,0,0,12,0.0,40,12.5,2013,39,2,1,57,2,0
144221,460,160,0,0,470,0,15,0,0,0,45,160,0,0,0,60,70,0.0,40,26.25,2013,43,2,1,53,3,0
144232,420,0,0,0,840,0,0,0,0,0,40,100,0,0,0,0,40,0.0,60,41.6666666667,2013,43,1,1,55,1,0
144235,526,195,0,0,360,0,105,0,0,0,75,120,20,0,0,0,39,0.0,40,37.5,2013,44,2,1,47,1,2
144241,630,0,0,0,630,0,0,0,0,0,0,30,0,0,0,0,150,0.0,40,9.0,2013,35,1,1,37,1,5
144242,489,45,0,0,532,0,93,0,0,0,30,190,0,0,0,0,61,0.0,37,42.6194594595,2013,42,2,1,57,3,0
144244,480,135,60,0,335,0,10,5,0,0,85,105,0,0,30,0,195,0.0,45,32.0511111111,2013,43,1,1,31,1,2
144250,320,40,5,0,495,0,2,0,0,0,60,507,0,0,0,0,11,0.0,40,19.23075,2013,41,1,1,33,1,1
144255,465,30,0,0,630,0,60,0,0,0,60,15,0,0,0,0,180,0.0,40,10.0,2013,35,1,1,51,1,2
144258,410,30,0,0,480,0,0,0,0,0,30,390,30,0,0,0,70,0.0,40,64.90375,2013,43,1,1,39,1,2
144262,540,40,0,0,439,0,10,0,0,0,30,287,0,0,0,0,94,0.0,40,24.03825,2013,44,2,1,47,2,0
144267,480,75,270,0,60,0,165,0,0,0,55,240,0,0,0,0,95,0.0,50,25.0,2013,43,2,1,40,1,2
144276,608,15,0,0,450,0,2,35,0,0,60,190,0,0,0,0,80,0.0,40,5.0,2013,35,1,1,16,3,1
144281,555,30,0,0,480,0,0,0,0,0,50,45,105,0,0,0,175,0.0,40,10.0,2013,39,1,1,21,3,2
144282,735,0,0,0,460,0,0,0,0,0,45,190,0,0,0,0,10,0.0,40,12.5,2013,39,2,2,51,3,6
144291,535,5,0,0,455,0,40,0,0,0,85,260,0,0,0,0,60,0.0,40,25.0,2013,43,2,1,29,1,0
144294,510,0,0,0,30,0,180,0,0,0,150,360,0,0,0,0,210,0.0,40,69.7115,2013,44,1,1,48,1,2
144302,530,25,0,0,455,0,0,0,0,0,30,175,0,0,0,0,45,0.0,40,10.3845,2013,38,2,1,61,3,0
144307,566,136,54,0,471,0,0,0,0,0,89,98,0,0,0,0,26,0.0,40,19.23075,2013,44,2,1,46,2,2
144308,555,20,0,0,710,0,0,0,0,0,5,90,0,0,0,0,30,0.0,55,36.3636363636,2013,42,1,1,26,3,0
144313,400,25,0,0,311,0,0,0,0,0,70,90,0,0,280,70,194,0.0,60,18.0,2013,43,2,1,59,1,0
144325,570,15,0,0,280,0,0,0,0,0,20,235,0,0,95,0,85,0.0,50,8.36,2013,43,2,2,34,3,0
144330,510,0,0,0,525,0,30,0,0,0,90,234,30,0,0,0,21,0.0,40,40.86525,2013,40,1,1,54,3,0
144332,540,0,0,0,570,0,10,0,0,0,30,90,0,0,0,0,200,0.0,50,57.6922,2013,44,1,1,43,1,3
144335,340,120,0,0,505,0,0,0,0,0,60,300,0,0,0,0,115,0.0,70,8.57142857143,2013,43,1,1,64,1,0
144341,600,0,0,290,120,0,0,0,0,0,160,190,0,0,0,0,80,0.0,42,28.7857142857,2013,39,1,1,43,1,2
144343,570,60,0,0,570,0,0,0,0,0,60,105,0,0,0,0,75,0.0,50,38.4614,2013,36,1,1,68,1,0
144352,600,105,0,0,180,0,0,0,0,0,10,400,75,0,0,0,70,0.0,50,57.6922,2013,45,1,1,40,1,0
144354,615,20,100,0,480,0,0,0,0,0,55,60,0,0,0,0,110,0.0,40,43.07675,2013,43,1,1,47,1,2
144367,655,5,10,0,535,0,0,0,0,0,105,0,0,0,0,0,130,0.0,40,21.625,2013,44,2,1,50,3,1
144370,520,46,0,0,511,60,0,0,0,0,103,70,90,0,0,0,40,0.0,40,30.29,2013,43,2,1,25,3,0
144371,600,130,0,0,490,0,0,0,0,0,60,120,0,0,0,0,40,0.0,40,24.03825,2013,39,1,1,48,1,1
144374,590,150,0,0,60,0,120,0,0,0,60,360,0,0,0,0,40,0.0,40,25.0,2013,44,2,1,51,1,0
144375,570,135,0,0,420,0,0,0,0,0,105,180,0,0,0,0,30,0.0,45,25.6222222222,2013,43,1,1,51,1,0
144387,485,20,60,0,470,0,0,0,0,0,90,115,0,0,90,0,80,0.0,48,16.025625,2013,43,1,1,32,1,1
144392,600,0,0,0,660,0,0,0,0,0,60,0,0,0,0,0,120,0.0,50,23.0768,2013,43,1,1,59,3,0
144398,540,30,0,0,510,0,0,0,0,0,60,180,0,0,0,60,60,0.0,50,20.0,2013,45,2,1,26,3,0
144400,579,60,101,0,390,0,10,35,0,0,20,60,0,0,0,0,185,0.0,40,15.0,2013,39,2,2,44,1,1
144401,300,0,0,0,768,0,0,0,0,0,145,209,0,0,0,0,18,0.0,70,11.4285714286,2013,40,1,1,54,1,0
144403,495,0,200,0,435,0,0,0,0,0,85,60,0,0,0,0,130,0.0,55,10.9090909091,2013,43,1,1,27,1,2
144409,555,220,0,0,90,0,105,0,0,0,35,230,0,0,0,150,10,0.0,40,11.0,2013,43,2,1,48,3,1
144418,465,45,230,0,535,0,10,0,0,0,45,30,0,0,0,0,35,0.0,40,11.0,2013,39,1,1,48,1,4
144423,565,0,0,0,225,0,0,0,0,0,210,360,0,0,0,0,20,0.0,55,15.7341818182,2013,44,1,1,34,1,3
144425,505,95,0,0,495,0,0,0,0,0,60,210,0,0,0,0,75,0.0,40,21.94,2013,39,1,1,36,3,0
144435,635,120,54,0,241,0,40,0,0,0,65,0,0,0,0,0,240,0.0,40,19.95175,2013,43,2,1,35,1,1
144437,390,0,0,0,519,0,0,0,0,0,125,80,90,0,60,0,56,0.0,40,23.55,2013,40,1,2,56,1,1
144442,780,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,60,0.0,40,58.65375,2013,44,2,1,44,1,0
144443,532,52,0,0,466,0,25,0,0,0,50,130,60,0,0,20,105,0.0,40,33.5,2013,43,2,2,35,3,0
144446,505,45,108,0,505,0,0,0,0,0,54,60,90,0,0,0,73,0.0,37,16.2162162162,2013,44,2,1,30,1,2
144447,465,0,0,0,420,0,5,0,0,0,285,120,0,0,0,0,95,0.0,50,28.846,2013,44,1,1,28,3,0
144448,450,0,0,0,720,0,0,0,0,0,100,120,0,0,0,0,50,0.0,65,16.2721538462,2013,41,1,1,30,1,1
144449,455,0,107,0,585,0,15,0,0,0,85,53,0,0,0,0,140,0.0,50,57.6922,2013,46,1,1,44,1,2
144451,470,40,125,0,520,0,20,0,0,0,25,180,0,0,0,0,60,0.0,40,31.25,2013,42,1,1,30,1,2
144454,345,60,310,5,480,0,0,0,0,0,60,135,0,0,0,0,45,0.0,60,33.3333333333,2013,39,1,3,30,1,3
144464,480,60,0,0,470,0,0,0,0,0,75,315,0,0,0,0,40,0.0,40,13.0,2013,44,1,1,47,3,0
144465,410,45,0,0,700,0,10,0,0,0,90,80,60,0,0,0,45,0.0,35,23.0768571429,2013,43,2,1,56,3,1
144486,492,10,0,0,873,0,0,0,0,0,25,0,40,0,0,0,0,0.0,47,29.4468085106,2013,44,1,1,43,1,3
144492,648,82,60,0,120,0,50,0,0,0,25,375,0,0,0,0,50,0.0,48,13.0433333333,2013,39,2,2,32,3,1
144497,490,150,0,0,310,0,37,0,0,0,125,0,0,0,0,0,168,0.0,40,30.048,2013,44,1,1,62,1,0
144515,480,20,0,0,480,0,0,0,0,0,120,160,0,0,0,0,180,0.0,50,9.6,2013,40,1,1,22,3,1
144517,461,45,0,5,15,0,0,0,0,0,115,678,0,0,0,0,121,0.0,50,25.0,2013,40,1,1,32,3,0
144520,470,278,0,0,520,0,0,0,0,0,62,60,0,0,0,0,50,0.0,42,20.2380952381,2013,39,1,1,35,3,0
144524,480,233,17,0,535,0,40,0,0,0,50,0,0,0,0,0,85,0.0,45,22.2222222222,2013,46,1,1,20,1,5
144525,475,15,0,0,345,0,0,0,0,0,60,200,45,0,210,0,90,0.0,40,19.38,2013,40,1,1,49,1,0
144527,710,0,0,0,400,0,0,0,0,0,45,270,0,0,0,0,15,0.0,46,10.0,2013,37,1,2,18,3,0
144535,700,75,0,0,345,0,0,0,0,0,60,150,30,0,0,0,10,0.0,35,12.0,2013,40,1,1,23,3,0
144536,220,0,0,0,775,0,150,0,0,0,145,0,0,0,0,0,150,0.0,50,20.0,2013,46,2,1,37,3,1
144541,570,67,12,0,540,0,0,0,0,0,75,103,20,0,0,0,53,0.0,40,12.8,2013,40,2,1,39,1,3
144547,385,80,0,0,595,0,0,0,0,0,10,190,60,0,0,10,90,0.0,50,18.846,2013,41,2,1,60,1,0
144551,540,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,75,0.0,50,4.6152,2013,43,2,1,43,1,2
144553,385,110,0,0,465,0,60,0,0,0,60,240,0,0,0,0,120,0.0,40,57.69225,2013,44,2,1,62,3,0
144554,530,40,75,0,470,0,0,0,0,0,30,270,0,0,0,0,25,0.0,40,8.65,2013,41,1,1,32,1,3
144559,490,15,0,0,460,0,0,0,0,0,90,230,75,0,0,0,80,0.0,40,28.36525,2013,43,1,2,25,3,0
144560,630,0,0,0,420,0,0,0,0,0,20,295,0,0,0,10,65,0.0,40,26.44225,2013,43,1,1,47,3,0
144561,620,240,0,0,240,0,0,150,0,0,20,120,0,0,0,0,50,0.0,40,40.3,2013,43,2,1,27,3,0
144565,435,25,95,0,570,0,0,0,0,0,75,120,0,0,0,0,120,0.0,55,18.5314545455,2013,40,1,1,31,1,3
144570,507,50,30,70,565,0,10,0,0,0,20,103,0,0,0,0,85,0.0,50,17.0,2013,43,2,2,46,2,2
144571,490,5,0,0,865,0,0,0,0,0,20,15,0,0,0,0,45,0.0,60,24.5,2013,34,1,1,41,1,2
144572,560,60,0,0,685,0,0,0,0,0,45,30,0,0,0,0,60,0.0,36,27.7777777778,2013,43,2,1,51,1,0
144581,595,0,0,0,715,0,0,0,0,0,20,0,0,0,0,0,110,0.0,62,7.2,2013,40,1,2,35,3,0
144584,475,170,0,0,495,0,0,0,0,0,70,200,0,0,0,0,30,0.0,40,26.0,2013,40,1,1,51,3,0
144586,490,300,0,0,491,0,0,0,0,0,40,80,0,0,0,0,39,0.0,40,12.0,2013,41,2,2,57,3,0
144593,615,0,0,0,580,0,0,0,0,0,90,15,50,0,0,0,90,0.0,55,52.4474545455,2013,43,1,1,50,1,0
144596,555,15,5,0,750,0,0,0,0,0,30,40,0,0,0,0,45,0.0,60,8.65383333333,2013,43,1,2,28,1,1
144597,480,120,0,0,580,0,0,0,0,0,30,190,0,0,0,0,40,0.0,50,9.6152,2013,39,1,1,28,1,2
144600,557,91,0,0,471,93,0,0,0,0,80,30,60,0,0,0,58,0.0,40,20.91325,2013,43,1,1,51,1,0
144603,390,0,0,0,480,0,90,0,0,0,40,175,0,0,0,0,100,0.0,40,13.4615,2013,39,1,2,29,1,1
144606,473,2,0,40,520,0,0,0,0,0,80,115,0,5,0,0,205,0.0,41,28.1424390244,2013,40,1,1,51,3,0
144610,580,20,0,0,580,0,10,0,0,0,95,95,0,0,0,0,60,0.0,45,40.5982222222,2013,44,1,1,55,1,1
144611,320,200,170,0,435,0,0,0,0,0,15,10,0,0,0,60,230,0.0,45,28.8888888889,2013,43,2,1,37,3,1
144613,330,0,0,0,380,0,0,0,0,0,120,560,0,0,0,0,50,0.0,40,30.0,2013,40,1,1,68,2,0
